,Date,R000,R001,R002,R003,R004,R005,Totale complessivo
1767,20221103,20596.1035,41483.4546,35955.367,22329.2167,32343.8472,35142.0461,187850.0351
1768,20221104,32168.6113,50564.0856,54690.0382,28534.3765,43900.8675,51061.9571,260919.9362
1769,20221105,44188.6046,71510.6196,63473.7635,29793.0766,64289.0668,50827.91,324083.0411
1770,20221106,34512.1385,58384.6949,54450.4982,21770.1799,45475.3061,41046.418,255639.2356
1771,20221107,20501.1961,33612.6245,32008.4912,20167.9877,29899.0937,31401.5051,167590.8983
1772,20221108,21775.838,36960.6916,38698.7608,19864.5979,30548.8253,33445.0704,181293.784
1773,20221109,24476.445,41552.0539,40778.794,20945.1711,30920.0297,32812.9739,191485.4676
1774,20221110,23286.1377,48310.0968,40973.6474,24496.5168,35614.5181,34995.3485,207676.2653
1775,20221111,34487.565,59471.4631,60419.7937,28477.176,51371.6245,52485.8159,286713.4382
1776,20221112,52907.1998,72996.5523,75482.5645,32863.1121,60769.0265,49545.132,344563.5872
1777,20221113,47478.9343,58836.5995,56195.4645,26641.2258,46952.6484,40395.6539,276500.5264
1778,20221114,22352.6751,35558.0197,31024.0644,23713.5514,29246.182,33170.1776,175064.6702
1779,20221115,25557.679,39987.6925,38694.5895,23799.1663,33129.2906,38030.8159,199199.2338
1780,20221116,24526.1289,43110.6333,45046.0339,24368.239,37004.5109,34618.9403,208674.4863
1781,20221117,19633.607,43567.4939,38867.1822,25380.2129,31562.0795,40790.6058,199801.1813
1782,20221118,35332.6043,65456.3287,62322.6086,28520.0454,49088.9322,57850.7272,298571.2464
1783,20221119,56350.959,74867.5249,74568.3477,32276.7347,63662.7523,54116.5464,355842.865
1784,20221120,50035.1978,64008.8876,61353.6693,23985.388,50387.4042,39986.9078,289757.4547
1785,20221121,21565.7449,37266.1877,35263.0138,21100.996,28690.9861,31727.1143,175614.0428
1786,20221122,23847.033,37719.9095,37353.8263,19779.5199,31365.9045,33188.8452,183255.0384
1787,20221123,21790.1278,43051.5743,40345.97,23794.4994,33476.7888,34400.9176,196859.8779
1788,20221124,24802.1781,43629.32,37842.2814,24439.0685,31597.2671,35003.6498,197313.7649
1789,20221125,35565.082,60338.5153,53926.7316,28885.633,45806.4082,47885.9045,272408.2746
1790,20221126,54766.5258,73048.549,68560.9736,32194.0934,54592.405,48427.6366,331590.1834
1791,20221127,49027.8082,63694.9663,58349.6312,26236.0315,44798.3165,33280.3247,275387.0784
1792,20221128,20792.898,36756.3805,35724.9543,22021.8621,28720.846,33128.8363,177145.7772
1793,20221129,23187.1003,37838.1101,34153.0763,21898.2925,27935.5265,34412.6055,179424.7112
1794,20221130,21608.7795,42907.6851,36287.6255,22646.3594,30748.4695,33838.6181,188037.5371
1795,20221201,27797.3367,49689.4755,46885.5772,25605.0914,36151.8724,43804.1429,229933.4961
1796,20221202,35114.9946,60909.3639,61263.9244,29489.6042,51369.1878,55128.3964,293275.4713
1797,20221203,53264.8578,70372.6394,66374.7581,30385.236,49276.1038,52882.7089,322556.304
1798,20221204,51000.9157,61060.6045,56388.3768,24189.1622,43958.5223,39727.9981,276325.5796
1799,20221205,20519.2855,40960.8444,38459.9642,23962.0122,31595.7803,33199.9962,188697.8828
1800,20221206,25552.7643,42800.5529,38787.2254,23608.9798,33879.0508,33493.061,198121.6342
1801,20221207,32269.3833,59822.9674,51274.6521,26994.1756,46781.5425,46126.6897,263269.4106
1802,20221208,46161.0513,57713.6938,56535.9004,23939.9993,50380.2593,39615.6208,274346.5249
1803,20221209,44711.9582,63038.2963,58041.781,26351.052,47357.6775,44327.1248,283827.8898
1804,20221210,45494.7997,68892.2822,60839.8973,26871.9276,55014.6562,49076.6661,306190.2291
1805,20221211,47214.9034,65305.6663,55349.6818,24668.6552,44383.045,42903.9268,279825.8785
1806,20221212,24144.2278,42748.2671,36257.9308,24485.9027,30175.1429,37952.222,195763.6933
1807,20221213,23880.6925,43621.5143,39953.6613,22921.8304,36635.6606,32143.6248,199156.9839
1808,20221214,31744.7081,53475.4465,47254.0971,23893.7846,38355.31,43695.8543,238419.2006
1809,20221215,31504.3834,54705.7322,50254.8312,26929.3346,41803.4883,42036.0899,247233.8596
1810,20221216,47208.0889,74985.2299,66990.8302,32669.2086,56527.0622,59070.0271,337450.4469
1811,20221217,71617.9583,80909.0128,75749.2386,35973.2086,62149.5616,54250.6062,380649.5861
1812,20221218,54943.042,68071.6099,66543.8403,26861.52,50185.695,40722.2543,307327.9615
1813,20221219,30356.7803,47565.8708,44814.3822,27720.4774,33799.094,37988.7312,222245.3359
1814,20221220,35062.0893,52456.7407,46439.7437,26686.5319,41097.9191,43149.4553,244892.48
1815,20221221,39160.66,59549.8505,53583.2808,27225.7447,46677.3839,49765.3849,275962.3048
1816,20221222,43181.9171,57887.9385,54248.2108,33667.0579,51032.2211,51588.2017,291605.5471
1817,20221223,54931.8084,77890.9327,62760.5951,38011.4875,58196.9451,53023.1702,344814.939
1818,20221224,36639.7906,25637.8423,23663.1654,31382.0115,17031.4592,16275.3801,150629.6491
1819,20221225,16413.033,29784.734,24691.4115,0.0,18834.9889,17927.091,107651.2584
1820,20221226,50205.0647,67509.2691,58880.7079,0.0,44757.1817,36259.0046,257611.228
1821,20221227,45019.2715,55946.6733,46203.4664,31735.333,40582.4125,43824.5864,263311.7431
1822,20221228,43937.831,56354.4695,48691.3784,27524.2198,39473.301,39281.9994,255263.1991
1823,20221229,40826.5368,56401.0559,51905.7574,26811.5883,46005.8459,39386.984,261337.7683
1824,20221230,46127.8048,63238.973,64261.2306,30194.2648,46850.5548,42539.4956,293212.3236
1825,20221231,19519.206,22155.1785,20262.0691,20806.0314,17549.2786,12385.1679,112676.9315
1826,20230101,36261.7717,74317.9871,57086.099,0.0,44695.6447,43937.5006,256299.0031
1827,20230102,39431.175,52468.8003,45499.0949,27190.1854,37491.9335,35805.2415,237886.4306
1828,20230103,36932.525,49555.2505,46238.4475,24758.4414,41583.2767,37513.6986,236581.6397
1829,20230104,35767.3281,55274.1028,45367.4305,24521.049,36398.8464,35315.0518,232643.8086
1830,20230105,45328.2781,59806.4887,57497.1166,26563.334,40396.1495,40483.086,270074.4529
1831,20230106,51112.9213,63659.9026,59972.2256,23296.4214,52590.1397,42076.1096,292707.7202
1832,20230107,53964.8515,66937.388,66734.5224,30511.6553,52301.6592,48184.9991,318635.0755
1833,20230108,40226.613,55730.7156,50967.3388,24120.7281,39813.3652,36694.1414,247552.9021
1834,20230109,21004.5192,37022.7655,35874.006,23240.0469,30401.4669,35340.7817,182883.5862
1835,20230110,26581.5886,44200.2512,39651.1388,25585.2261,33761.6349,39370.6292,209150.4688
1836,20230111,26676.2069,46491.2861,41094.7803,25494.2009,37587.6256,46167.6593,223511.7591
1837,20230112,26523.686,52194.5683,45716.5807,26136.9115,42155.0339,38837.6114,231564.3918
1838,20230113,36388.604,62944.4627,64728.7466,33260.6659,55458.2595,57076.6,309857.3387
1839,20230114,56422.1189,85136.233,78542.3163,34104.7966,63924.2226,59219.9461,377349.6335
1840,20230115,49479.2172,68987.1896,67739.7644,27661.501,49871.9802,41273.3202,305012.9726
1841,20230116,18995.7698,41062.6902,31324.1089,25708.5479,30522.765,31979.2095,179593.0913
1842,20230117,19398.197,43544.2007,42269.2284,24429.4869,33178.8506,33500.495,196320.4586
1843,20230118,25234.713,46087.0004,42156.149,27260.3954,37323.5947,37546.5734,215608.4259
1844,20230119,17917.6746,47852.8645,36546.6591,25351.179,34905.3145,36979.3592,199553.0509
1845,20230120,37347.4248,68853.9558,61990.3914,29946.7539,60698.5687,55548.5413,314385.6359
1846,20230121,58163.6573,80717.133,73710.5467,33001.0541,66662.33,54412.2131,366666.9342
1847,20230122,53657.0426,70072.6775,61189.5018,29808.6467,49527.8686,40794.0337,305049.7709
1848,20230123,20086.5028,39048.0349,33903.17,22119.7844,32270.6636,31333.8557,178762.0114
1849,20230124,22886.395,42710.3537,42304.3334,25088.2219,36051.6786,35321.7424,204362.725
1850,20230125,21807.4325,44220.2817,42782.9178,24100.5324,35166.7435,34124.8684,202202.7763
1851,20230126,22287.6276,45735.1657,42038.4853,23132.1713,37764.5135,37714.1275,208672.0909
1852,20230127,35251.4085,68916.6079,60669.5348,30214.5018,54107.7495,51592.373,300752.1755
1853,20230128,55093.4979,79236.3215,72410.2575,34566.6545,63836.0471,52013.5917,357156.3702
1854,20230129,49014.2618,65506.756,64387.5673,27348.8187,47840.8462,40589.0205,294687.2705
1855,20230130,19917.338,37178.0948,30874.3106,25614.9621,30253.6542,28150.9886,171989.3483
1856,20230131,20395.5094,42027.3343,39035.2732,23573.2966,31292.2666,35481.0365,191804.7166
1857,20230201,21791.8624,48205.9382,38480.6142,23250.661,36221.0499,39010.6171,206960.7428
1858,20230202,23252.4369,47582.7625,42970.9567,23507.5057,38904.187,37257.2669,213475.1157
1859,20230203,33519.08,65229.1787,56402.2536,29563.779,49756.4641,57111.5811,291582.3365
1860,20230204,55688.2592,75771.7471,69659.0167,30917.6756,62131.2657,49579.9892,343747.9535
1861,20230205,45797.1157,62973.5792,59686.1405,25410.9814,46775.3475,41841.6908,282484.8551
1862,20230206,20388.1167,39496.429,30572.3663,23669.6495,27142.1535,35562.1084,176830.8234
1863,20230207,20023.1486,40623.0517,33047.7644,21816.7663,33765.6823,32793.439,182069.8523
1864,20230208,23459.4738,43294.4183,39394.9549,24300.094,32643.933,36144.8101,199237.6841
1865,20230209,25450.0099,46664.7874,42418.9822,26120.4328,35520.1476,38194.3639,214368.7238
1866,20230210,36157.8196,67752.2783,61106.4888,27485.7695,53241.8124,55541.8094,301285.978
1867,20230211,53046.6286,74520.6049,69867.1687,31384.1591,59403.4007,52125.7625,340347.7245
1868,20230212,43958.5636,69019.2384,60721.4076,26931.317,47685.9299,44945.2206,293261.6771
1869,20230213,24193.0444,39482.4283,33732.0641,24840.3393,30582.9391,36430.4822,189261.2974
1870,20230214,30534.8246,49877.8035,44464.7777,26786.1475,40818.9376,42136.1185,234618.6094
1871,20230215,27588.4,42697.3442,40407.8374,25734.856,35207.3001,38787.3493,210423.087
1872,20230216,23327.479,49848.1914,44656.6988,24714.6221,35744.4892,36197.9219,214489.4024
1873,20230217,34806.401,65016.0707,61280.8574,30858.6992,51608.4387,55520.1269,299090.5939
1874,20230218,51810.437,72366.5208,68514.8828,33329.1413,56489.1075,47340.951,329851.0404
1875,20230219,45591.5656,68763.674,56530.7792,28114.9337,57210.4946,40418.9471,296630.3942
1876,20230220,30570.26,38544.051,34628.6871,21741.4764,39121.8793,31995.3991,196601.7529
1877,20230221,28381.773,39760.4599,37193.954,24097.4762,36669.5679,32593.7948,198697.0258
1878,20230222,21663.502,42018.9917,35986.1355,26717.3417,33021.3324,33347.5611,192754.8644
1879,20230223,22130.4811,42331.4675,38498.5797,26281.4202,34292.6703,37088.9281,200623.5469
1880,20230224,35589.2012,59371.1041,59667.9272,30318.3713,51392.9353,48513.7471,284853.2862
1881,20230225,50938.4701,72363.6298,66899.9702,30950.22,62100.745,49979.9384,333232.9735
1882,20230226,39502.0045,57013.6588,57196.0396,28229.8716,48949.2143,37116.4339,268007.2227
1883,20230227,19435.6148,38560.984,37291.9176,21787.8563,29649.1874,34695.6344,181421.1945
1884,20230228,21178.227,39710.8586,40430.5937,24196.2658,29421.6244,33964.707,188902.2765
1885,20230301,21984.0313,46850.4309,36947.3517,23462.943,35448.9464,35643.2629,200336.9662
1886,20230302,25885.4358,45036.0806,43390.6886,23961.8057,32287.927,36382.7807,206944.7184
1887,20230303,37326.9813,54525.912,58996.3892,29325.1476,48050.0307,55424.3935,283648.8543
1888,20230304,56132.3581,78789.2903,73864.8022,33151.1383,62893.705,50311.7839,355143.0778
1889,20230305,49058.7006,64519.1078,61587.1795,26084.2953,49940.2491,45566.8682,296756.4005
1890,20230306,20049.6632,40363.0682,31819.1307,23141.2986,28223.5114,31749.6641,175346.3362
1891,20230307,20358.5046,42575.5918,33329.513,21544.9297,30679.1268,36056.965,184544.6309
1892,20230308,32395.5135,51729.9846,45615.3957,21534.6047,41060.46,39152.8543,231488.8128
1893,20230309,22876.2765,40421.0121,40080.2045,23815.5211,33956.9839,36551.2847,197701.2828
1894,20230310,35095.088,60260.2931,60690.6804,27106.5942,46319.2716,56616.7245,286088.6518
1895,20230311,57112.8614,73886.0717,72357.8891,33922.1267,61247.1979,55633.165,354159.3118
1896,20230312,46638.2728,71417.1164,63845.4222,28375.0411,51054.7709,39367.1187,300697.7421
1897,20230313,18574.0142,37952.7589,35097.4834,23764.6395,31005.6033,29308.4211,175702.9204
1898,20230314,21185.248,40890.7583,40366.0418,24109.1641,33186.4911,37103.1353,196840.8386
1899,20230315,27021.1032,50231.8271,47032.3987,28440.9972,40059.2654,40884.8111,233670.4027
1900,20230316,22063.8642,52555.6129,44852.9151,29779.0759,38873.4185,40727.582,228852.4686
1901,20230317,39190.6025,68426.2117,62874.7483,33549.7246,50276.6789,56343.112,310661.078
1902,20230318,53341.9649,82200.3812,77410.1594,36332.9316,64282.211,55769.3724,369337.0205
1903,20230319,41817.8194,70520.9477,66059.0609,26393.3432,47468.981,45542.2534,297802.4056
1904,20230320,18478.033,41178.2889,38272.3796,23618.8918,32272.8112,35295.9299,189116.3344
1905,20230321,25924.423,44260.6731,40035.2701,25251.8112,35534.6852,34208.9552,205215.8178
1906,20230322,27848.7139,46776.0083,48110.6178,24603.236,35386.1704,41918.0958,224642.8422
1907,20230323,25538.3919,46657.023,42717.7051,24029.4964,32413.1073,39098.0079,210453.7316
1908,20230324,39775.6996,66555.1978,58830.7349,30441.9409,52669.8487,56061.6938,304335.1157
1909,20230325,56821.4899,73489.8808,72497.3592,28302.8487,59044.0494,52782.5977,342938.2257
1910,20230326,52308.8041,72247.9072,62466.9108,23971.6764,47721.6131,51423.6212,310140.5328
1911,20230327,23579.4503,41762.3948,40295.584,22087.4878,35027.1082,35275.4864,198027.5115
1912,20230328,23689.267,45299.6159,42842.8028,20595.1536,36799.3325,35813.9971,205040.1689
1913,20230329,25474.5008,44704.8959,44464.0756,24260.2808,37573.1293,43726.1685,220203.0509
1914,20230330,27853.5047,54057.1983,47558.8498,25502.9565,40697.1852,38476.4016,234146.0961
1915,20230331,35038.9613,66764.1758,61634.0963,26550.0354,48305.6364,54302.5203,292595.4255
1916,20230401,53218.5605,74823.5404,72511.6077,30531.8097,64471.0759,54329.9435,349886.5377
1917,20230402,45805.4583,71156.7199,58869.2265,23333.5501,49622.363,52103.0888,300890.4066
1918,20230403,19752.138,39340.1085,41402.1762,21984.9812,32796.6604,32005.4763,187281.5406
1919,20230404,23506.721,45342.6918,45551.6285,21673.7031,30815.169,39544.0892,206434.0026
1920,20230405,35546.91,55876.6698,51690.3779,24394.9188,43126.8229,43235.6484,253871.3478
1921,20230406,43710.268,65911.909,61593.168,24671.5462,49719.0463,43173.4919,288779.4294
1922,20230407,48563.1832,65097.3078,61274.332,23984.1077,51582.2958,45237.5007,295738.7272
1923,20230408,52590.3875,56848.211,59125.7408,26815.7596,51351.2223,40896.9946,287628.3158
1924,20230409,18194.5498,36657.3018,33832.5057,0.0,23278.1668,24461.5357,136424.0598
1925,20230410,34655.2017,64047.3792,56245.1484,0.0,42017.381,35526.673,232491.7833
1926,20230411,33939.8444,50384.6371,41941.8846,25328.1749,34534.1927,34905.1906,221033.9243
1927,20230412,26875.8924,47641.3672,37338.7518,19152.0077,33645.6645,36695.5869,201349.2705
1928,20230413,28660.3002,46191.7372,42126.2065,20810.0375,37220.8816,37255.5736,212264.7366
1929,20230414,45110.7097,69944.3584,61008.8143,29885.2995,53808.2832,54922.8876,314680.3527
1930,20230415,55549.0782,85219.7003,63723.009,30612.8403,63683.6914,50282.2544,349070.5736
1931,20230416,48767.9486,70921.9707,64308.643,24749.2315,50877.6765,44251.0502,303876.5205
1932,20230417,23945.2444,41470.9407,39300.9561,23600.885,35972.713,34682.8727,198973.6119
1933,20230418,24286.052,44538.2091,46234.7718,22572.0194,37059.0269,38186.3517,212876.4309
1934,20230419,23738.414,48522.9157,45077.298,25729.1566,35338.4276,40287.4066,218693.6185
1935,20230420,28628.9948,52349.5672,48973.0031,26921.4876,42971.7414,38413.956,238258.7501
1936,20230421,39234.5044,72054.7884,67710.2762,35001.8739,55086.8073,64966.0977,334054.3479
1937,20230422,56321.3882,80113.8639,85259.2244,35149.9757,67686.3222,54553.3352,379084.1096
1938,20230423,53001.529,59795.1312,62309.1035,26736.0093,52300.255,46724.7963,300866.8243
1939,20230424,45195.6225,56698.4572,56346.5812,27104.1988,49680.183,41763.9229,276788.9656
1940,20230425,41046.9136,66829.8841,63206.3873,27984.5909,49896.5537,39243.1361,288207.4657
1941,20230426,19475.3454,39332.0137,37319.2995,23596.2181,31565.3835,33931.7909,185220.0511
1942,20230427,22431.8059,45618.9475,48033.4694,23412.2679,35855.3384,38125.9711,213477.8002
1943,20230428,36796.7306,68573.4875,61851.0039,28073.6337,51520.2219,57533.2128,304348.2904
1944,20230429,53106.1006,74606.3437,72773.2845,29297.2701,60227.377,50024.3359,340034.7118
1945,20230430,51591.7948,68179.6507,64834.1442,23554.8768,50888.7449,44285.2466,303334.458
1946,20230501,43892.814,67024.9027,55226.0709,25218.606,54156.3183,44482.7432,290001.4551
1947,20230502,24259.6613,43551.6347,38811.3859,23630.4971,32186.6594,32306.8424,194746.6808
1948,20230503,28680.5372,46199.7494,0.0,25352.831,34571.4453,37771.2041,172575.767
